EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
0.16008854905,0.0171303534833333,0.1242047920666666,0.0,0.0,0.0914560482166666,0.0,0.15955816955,0.0173941984166666,0.0,0.1112516758166666,0.0,0.0914235375833333,0.0,0.0126896530166666,0.0,0.0,0.0070371716333333,0.0074086529833333,0.0152068045166666,0.0288555569166666,0.0,0.0006812984166666,0.0219991290833333,0.0046707375166666,0.0,0.0,0.03067022625,0.0337289398,0.0353915648,0.0410441973666666,0.0385633974166666,0.00799999385,0.2070245966333333,0.1415708959166666,0.1283179658333333,0.1234298062833333,0.0169978585666666,0.0164084440666666,0.0226127114166666,0.02334177215,0.4777644574666667,0.4778094589666666,0.0042658002,0.0,0.0,0.0109992185666666,0.0650920110666666,0.0592384214166666,0.1221790959333333,0.1449332113166666,0.0,0.06274210165,0.1074826021999999,-0.04668571055,0.0645397553833333,-0.0003696465666666,0.0025898141833333,0.06379228085,-0.0003220221666666,0.0025265314166666
0.14734181885,0.0068305324166666,0.1224880268,0.0,0.0,0.0894373134,0.0,0.1468053360833333,0.0069673083166666,0.0,0.1099193779,0.0,0.0894069088,0.0,0.0127113116999999,0.0,0.0,0.0071272058499999,0.0075103483666666,0.0153098989666666,0.0290462452166666,0.0,0.0006751038833333,0.0219251510333333,0.0046875474333333,0.0,0.0,0.030620579,0.0335829885,0.0354511197666666,0.0411356172333333,0.0387073972666666,0.0080529085,0.2056286856666666,0.1404640500833333,0.12562645725,0.1207173975833333,0.0170852653666666,0.01647409145,0.0229047599,0.0236041018166666,0.47308971485,0.4731416453833333,0.004053492,0.0,0.0,0.0111201132333333,0.0645736779,0.0587748369833333,0.1208674684,0.1429071451333333,0.0,0.0627881474833333,0.1086425632166666,-0.0468309919,0.0638112934833333,-0.0125496551833333,0.00144885235,0.0629857505333333,-0.0125025281166666,0.0005861467166666
0.13544746115,0.0013036687499999,0.1192423378333333,0.0,0.0,0.0879349919833333,0.0,0.1349108839999999,0.0013534504333333,0.0,0.10714695105,0.0,0.0879065034333333,0.0,0.0127331616166666,0.0,0.0,0.0071999498333333,0.0075825155499999,0.0153471810499999,0.0291659338333333,0.0,0.0006916045833333,0.0215657489833333,0.00449097055,0.0,0.0,0.0305292680999999,0.0334002350666666,0.0354795269666666,0.04120548815,0.0387980286,0.0081017233166666,0.2043758854333333,0.1395262281166666,0.1229773027333333,0.11795968935,0.0171260957833333,0.0164995885833333,0.0231132532166666,0.0237865702666666,0.4675695498833334,0.4676247288666667,0.0037971619833333,0.0,0.0,0.0112443732333333,0.0638538729666666,0.0581748529,0.1186214697666666,0.1399074743333333,0.0,0.0629219735666666,0.1092572410833333,-0.0471837098333333,0.0622296991333333,-0.0224641651333333,0.0004968814,0.0613640670833333,-0.0224174304666666,-0.0010133392666666
0.12602391715,0.0,0.1168705436,0.0,0.0,0.0865454686333333,0.0,0.12548950935,0.0,0.0,0.10509477555,0.0,0.0865187197833333,0.0,0.01275262005,0.0,0.0,0.0072527531833333,0.0076198702833333,0.01531658415,0.0292064491499999,0.0,0.00073066065,0.0209669293666666,0.0041245702,0.0,0.0,0.0304033756333333,0.0331890638833333,0.0354667548,0.04123762995,0.0388360923833333,0.008141983,0.2032427763,0.1387782519166666,0.12046778575,0.1153223874666666,0.01711484105,0.01648068305,0.0232401763333333,0.0238907874333333,0.4610475947666667,0.4611019790166666,0.0035177511666666,0.0,0.0,0.0113595047333333,0.0628176605,0.0573314614666666,0.1155769290833333,0.1361276147333333,0.0,0.0632030007666666,0.1094845160833333,-0.0476458445166666,0.0610543389999999,-0.0297979758999999,-0.0002170795,0.06017155695,-0.0297515218666666,-0.0022050343333333
0.1183788888166666,0.0,0.1154368296166666,0.0,1.78951e-05,0.0852488478166666,0.0,0.11784851675,0.0,0.0,0.1038434493,1.2749666666666665e-06,0.0852236822166666,0.0,0.0127715300833333,0.0,0.0,0.0072875801333333,0.0076273433833333,0.01523365035,0.02919088675,0.0,0.0007997967833333,0.0201348860833333,0.0035985915,0.0,0.0,0.0302429882333333,0.0329511047499999,0.0354221599666666,0.0412397732333333,0.0388303548166666,0.0081706731666666,0.2022513970833333,0.1381726662333333,0.1182065258333333,0.1129499239333333,0.01705938545,0.0164239406666666,0.0233013915333333,0.0239340340166666,0.4543019632666666,0.4543540726166666,0.0032247491333333,0.0,0.0,0.0114666554166666,0.0616611223833333,0.0563876808999999,0.1122297036,0.1320736097833333,0.0,0.0636059852999999,0.1094625194833333,-0.0481960612166666,0.0603344899833333,-0.0347739398999999,-0.00068373445,0.0594457661,-0.0347276755499999,-0.00299547135
0.1121126786,0.0,0.1146723926,0.0,0.0013281986,0.0840095132666666,0.0,0.1115887624499999,0.0,0.0,0.1031696870833333,0.0013055223833333,0.08398578935,0.0,0.0127861810333333,0.0,0.0,0.0073046366833333,0.0076104239666666,0.0151086299166666,0.02912212255,0.0,0.0008967814833333,0.01919239385,0.0029615554666666,0.0,0.0,0.0300492150833333,0.0326861937666666,0.03534854885,0.0412202136,0.03877995785,0.0081873574999999,0.2012728055333333,0.1376148015166666,0.1160676677833333,0.11071119335,0.0169704634,0.0163390450166666,0.0233060133833333,0.02392493965,0.4473609725833333,0.4474101165999999,0.0029317068833333,0.0,0.0,0.0115590294333333,0.0604481361833333,0.05539240875,0.1087503780833333,0.1280849377333333,0.0,0.0641311332666666,0.1093199029499999,-0.0488507660833333,0.0599456230833333,-0.03836718325,-0.00101856155,0.05905670175,-0.0383210753666666,-0.0035637350833333
0.1072215674,0.0,0.1149739921,0.0,0.0027664543333333,0.0828063935,0.0,0.1067013194166666,0.0,0.0,0.10346112275,0.0027390425,0.0827839510999999,0.0,0.0127952611166666,0.0,0.0,0.0073060966166666,0.0075744514666666,0.0149538489166666,0.0290088470333333,0.0,0.0010230582833333,0.0181945667833333,0.0022669402,0.0,0.0,0.0298326111833333,0.0324056465,0.03526634535,0.0411988031166666,0.0386875389833333,0.0081919731333333,0.2002805297666666,0.1370692004666666,0.1140726692833333,0.1086513959,0.0168598738166666,0.0162358917333333,0.0232652720666666,0.0238751986333333,0.4408265898833333,0.4408714125666667,0.00264665555,0.0,0.0,0.0116350756333333,0.059220563,0.0543789342166666,0.1056261050166666,0.1247256808,0.0,0.0648440333666666,0.1092021291333333,-0.0494689544166666,0.0601157347333333,-0.04084639995,-0.00125003205,0.0592132260333333,-0.0408003789833333,-0.0039562125833333
0.1035524780666666,0.0,0.1162617405166666,0.0,0.0042294354333333,0.0816174286,0.0,0.1030366992,0.0,0.0,0.1046356384833333,0.0041973334666666,0.08159606655,0.0,0.0127998773666666,0.0,0.0,0.0072947447166666,0.0075232746,0.0147757199833333,0.0288629044333333,0.0,0.00117808265,0.0171637469833333,0.0015956747833333,0.0,0.0,0.0295949218333333,0.03211074445,0.0351668031166666,0.0411632824833333,0.03855983665,0.0081850355499999,0.1992864037499999,0.1365396132,0.11235770085,0.1069218230833333,0.0167307055833333,0.0161169441333333,0.0231901767333333,0.0237956990666666,0.4352852950666666,0.43532458445,0.0023699523166666,0.0,0.0,0.0116933651,0.0579969560166666,0.0533581481666666,0.1029675665,0.1219743179833333,0.0,0.06565273925,0.1092227473833333,-0.0500845251,0.06079787885,-0.0420607477333333,-0.001360626,0.05987550815,-0.0420147869833333,-0.0041457494166666
0.1009399779333333,0.0,0.1204937845333333,0.0,0.0048024427833333,0.0804376043333333,0.0,0.1004260120333333,0.0,0.0,0.1084538387666666,0.0047585928833333,0.0804169687,0.0,0.0128000676666666,0.0,0.0,0.00727041065,0.0074580972333333,0.01457855635,0.0286955553833333,0.0,0.0013413867833333,0.0162001016166666,0.0010299986833333,0.0,0.0,0.0293508200166666,0.0318138388166666,0.0350590379166666,0.0411154311333333,0.0384095522333333,0.008168761,0.1984094853166666,0.1360533411166666,0.1109677317,0.10553100705,0.0165899585333333,0.0159872226833333,0.0230973822333333,0.02370067405,0.4317554782,0.4317916333666666,0.0021042817666666,0.0,0.0,0.0117366799833333,0.0568817698833333,0.0523819128666666,0.1010473234,0.1200157118333333,0.0,0.0664568096333333,0.1093177224166666,-0.0506527336833333,0.0630155131166666,-0.0423928809666666,-0.0013925732,0.0620521729333333,-0.0423469270333333,-0.0041993190166666
0.0991926975666666,0.0,0.1285624888833333,0.0,0.0048024427833333,0.0795408127166666,0.0,0.0986775110166666,0.0,0.0,0.1157772367166666,0.0047585928833333,0.0795205645166666,0.0,0.0128021044666666,0.0,0.0,0.0072368654999999,0.0073858775833333,0.0143801740833333,0.02852898245,0.0,0.0014832122166666,0.0153244366,0.0005782265666666,0.0,0.0,0.0291147803499999,0.0315272087833333,0.0349686387833333,0.0410746156166666,0.0382545397999999,0.0081459678166666,0.1977244516166666,0.1356469641,0.1099241499833333,0.1044912512,0.0164516394333333,0.0158577623166666,0.0230038877,0.0236036808333333,0.4298662741999999,0.4299022853333332,0.0018534888333333,0.0,0.0,0.0117746167833333,0.0560388745166666,0.0515958877833333,0.0998277862833333,0.1187589417,0.0,0.0672074755,0.1094389806166666,-0.0510937881833333,0.06726899495,-0.0422658113,-0.00137215705,0.06620215875,-0.0422198499166666,-0.00417111085
