EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
0.043376107,0.024055881,0.033454187,0.04039849,0.0004978718,0.018779555,0.005542944,0.044453315,0.022855718,0.062590554,0.026512552,0.00079010264,0.018720655,0.004725162,0.007773401,0.00064742204,0.0047235996,0.025496297,0.013968968,0.04074162,0.017842779,0.0013813211,0.0029750336,0.007724493,0.0061677773,-0.0025022742,-0.00011758716,0.0069970293,0.0072803833,0.038547896,0.04369299,0.0073148934,0.0027121876,0.01778188,0.011230003,0.013247766,0.011873847,0.039483957,0.03775519,0.02843117,0.030733543,0.05469895,0.055166468,0.023787763,0.0024544462,0.0032447847,0.0054630013,0.01594495,0.018295618,0.04394886,0.048399772,-0.00013915298,0.030613326,0.08725418,0.005363846,-0.022643361,0.008051893,-0.0033715544,-0.022625282,0.009137729,-0.0017928845
0.05256644,0.025540026,0.037513316,0.04707131,0.0011646808,0.02237504,0.0045412052,0.052914508,0.024702828,0.0718566,0.029727094,0.0016071785,0.022423878,0.0039168084,0.00904546,0.0004661334,0.0058627985,0.03181324,0.017872803,0.04796672,0.019950677,0.0012449048,0.0031139494,0.0052014003,0.0035130084,-0.0041868496,-0.0014694583,0.007957821,0.008490876,0.044891536,0.05192063,0.009271444,0.0037046995,0.018930221,0.010065643,0.01412476,0.012236411,0.045839943,0.043529823,0.029583197,0.031620204,0.0653621,0.06536981,0.027924128,0.002817532,0.0032460375,0.0050772047,0.017588805,0.019703548,0.0473802,0.051942397,-0.00019591785,0.036423907,0.10013963,0.007646545,-0.026013043,0.0076606306,-0.003471598,-0.0264419,0.00819782,-0.0020048546
0.056330375,0.02634589,0.038114965,0.051691703,0.001882693,0.024273876,0.0034135394,0.056219034,0.025712475,0.078811556,0.030425353,0.002356372,0.024388116,0.0027562936,0.009600702,0.0002980036,0.006407581,0.036295757,0.02057765,0.052998453,0.021786496,0.0012806914,0.0029365981,0.0039415346,0.001630526,-0.0050746463,-0.002146914,0.00807558,0.008579948,0.049643345,0.05746162,0.009750742,0.0037560065,0.018922508,0.0091301035,0.013745831,0.011753081,0.048854314,0.046179164,0.029938458,0.031636752,0.07066199,0.07067405,0.030706098,0.002944904,0.003196193,0.0048535913,0.018733613,0.02096559,0.049598344,0.054322228,-0.00028173559,0.040467154,0.10828425,0.008140075,-0.0303321,0.0068983594,-0.0033993141,-0.030865792,0.0072045317,-0.002060336
0.058023363,0.026923098,0.037395895,0.055476986,0.002638394,0.025345687,0.002633183,0.05761996,0.026419442,0.084683314,0.029987333,0.0031421885,0.02549481,0.001975673,0.009976542,0.00018677046,0.006812156,0.039579548,0.022581216,0.056784358,0.023434222,0.0013738875,0.0027662169,0.0034087142,0.0004891036,-0.0055426946,-0.0024401203,0.008130042,0.008576311,0.053226072,0.06154395,0.009849508,0.0036098587,0.018804008,0.008521665,0.013367408,0.011375913,0.050984703,0.04800812,0.030319905,0.031806882,0.07382722,0.07395624,0.032810047,0.0030370047,0.0032232483,0.004825124,0.019633474,0.021979691,0.051327687,0.05635432,-0.00032568807,0.043592922,0.11404685,0.008026746,-0.034726284,0.006260128,-0.0033392585,-0.03533399,0.0064300187,-0.002112313
0.058917068,0.027405214,0.036233407,0.058784023,0.0033448464,0.026004016,0.0021350174,0.0583369,0.02697091,0.089802064,0.02908155,0.0038773308,0.026170146,0.0015080796,0.010329353,0.0001233453,0.0072101923,0.04204321,0.0241304,0.05974645,0.024824765,0.0014674623,0.0026638443,0.0032944586,-9.13078e-05,-0.005891665,-0.002635571,0.008286588,0.008698847,0.056067463,0.06480471,0.00989964,0.0034702301,0.018730529,0.008115184,0.013203276,0.011223187,0.052884318,0.049650364,0.03084665,0.032230012,0.07603574,0.07628831,0.034559675,0.0031320048,0.0032970496,0.0048618037,0.020395212,0.022815593,0.05284761,0.058272492,-0.0003355639,0.046148263,0.11853307,0.007757198,-0.038826384,0.0057990244,-0.00331993,-0.039533697,0.0058637247,-0.0021825528
0.038087163,0.020895261,0.03774795,0.05950501,0.0022019385,0.027242063,0.0078137275,0.038373556,0.020587262,0.088828415,0.028910324,0.0021246506,0.027793705,0.006404681,0.0031686397,-0.0007064613,0.004604431,0.011334073,0.0214976,0.022868957,0.025655665,0.001490717,0.0037414026,0.0072166054,0.0057125473,-0.003297678,0.001046461,0.008986577,0.008722276,0.035981163,0.04038581,0.015674865,0.006889887,0.028760385,0.014643714,0.017440196,0.016249955,0.003366217,0.00092351064,0.005074566,0.0049606375,0.070940115,0.071780525,0.028936116,0.00035373215,0.00059229264,0.0061512236,0.020013342,0.023016723,0.04882776,0.055163186,-0.0010740822,0.05053167,0.117411956,0.006365998,-0.038911596,0.0032422137,-0.0033111363,-0.03916882,0.0032962575,-0.002146985
0.03339765,0.020432008,0.04186215,0.06356573,0.0009909426,0.028604059,0.013690245,0.033539757,0.020481065,0.09324249,0.031002548,0.0012793492,0.029279573,0.013002717,-0.00040471833,-0.0009377839,0.0026940196,0.0008005854,0.020777933,0.006009545,0.027621936,0.001826621,0.0047249133,0.010348542,0.009993705,-0.0012630178,0.0038331063,0.009726342,0.009561148,0.02495266,0.028707858,0.018807082,0.008847346,0.036759064,0.019565027,0.022472825,0.021236727,-0.013618598,-0.016285092,-0.0050975457,-0.004937101,0.074730515,0.07506424,0.025862966,-0.0002523429,7.75716e-05,0.009004824,0.020249035,0.022710018,0.048175804,0.056258652,-0.001091771,0.05521208,0.120456405,0.0069433297,-0.039403364,0.0046026884,-0.0034528133,-0.04025894,0.0043123243,-0.002119036
0.031382043,0.020380918,0.04463317,0.06709626,0.00017008733,0.03012223,0.017797131,0.031269144,0.02053249,0.097145244,0.032366924,0.00065748836,0.030726736,0.017649094,-0.0020308802,-0.0010277408,0.0013136178,-0.0026204158,0.02023063,-0.0037395582,0.028431173,0.0019700723,0.0054088123,0.012157066,0.012784799,-0.00079157436,0.0047053187,0.01023173,0.010154697,0.018899173,0.022575907,0.020469684,0.009917845,0.04144249,0.022431344,0.025730958,0.024348665,-0.020773722,-0.023654863,-0.010382017,-0.009903312,0.0777003,0.07756138,0.023774631,-0.00046149467,-0.00015993032,0.01098367,0.0203562,0.022608984,0.047625594,0.05688891,-0.001074621,0.05903524,0.12275788,0.007985379,-0.040354732,0.0054419087,-0.0034298517,-0.04160282,0.004949415,-0.0020484994
0.029782642,0.020128265,0.046017595,0.069819346,-0.0003129025,0.03144183,0.020579703,0.029419038,0.020281313,0.100174926,0.032864235,0.00023736176,0.031915456,0.020732153,-0.0027015097,-0.0010930691,0.00031375303,-0.0032025333,0.01980023,-0.009792633,0.028647032,0.0020300364,0.005845743,0.013180157,0.01455407,-0.0009814794,0.004746581,0.010529915,0.01050603,0.015513925,0.019201335,0.021438366,0.010568002,0.043995738,0.024009563,0.027664356,0.02616334,-0.02406446,-0.027072482,-0.013471132,-0.012785282,0.07920243,0.07872489,0.022294775,-0.0005541089,-0.00031920162,0.012284225,0.020320114,0.0225956,0.046795998,0.056779232,-0.0010619274,0.062067464,0.12409862,0.008850256,-0.041601866,0.005699942,-0.0033334624,-0.043036364,0.0051399516,-0.0019911407
0.028112583,0.019610565,0.046177458,0.07210569,-0.00061105564,0.032509513,0.022763085,0.027519971,0.01973012,0.10281251,0.032519635,-6.92436e-05,0.0328561,0.023085974,-0.002964912,-0.0011526397,-0.00039123907,-0.0029201023,0.019424547,-0.013867486,0.028658912,0.0020553526,0.00615116,0.013692639,0.015657075,-0.0011366461,0.0047354926,0.010718295,0.010722306,0.013323,0.017019343,0.022123527,0.011051633,0.045405746,0.024910063,0.028817434,0.027240738,-0.025931211,-0.028968886,-0.015559627,-0.014749322,0.07941641,0.07870201,0.021162873,-0.0005991247,-0.00041731924,0.013220536,0.02012034,0.022511585,0.045548353,0.0559413,-0.0010509033,0.064543866,0.12465629,0.009454234,-0.043326735,0.005717125,-0.0032455856,-0.044813417,0.005147322,-0.0019846503
